asset_file,date,stock,1_month_return,6_month_return,12_month_return,1_month_volatility,6_month_volatility,12_month_volatility,1_month_img,6_month_img,12_month_img,label
Data/ETFs\mdyg.us.txt,2014-12-01,0,0.025711159737417777,0.05445683756678221,0.10229276895943551,0.0044365598048534205,0.00794642309495457,0.008472892467895633,Charts/img_2665_1_month.PNG,Charts/img_2665_6_month.PNG,Charts/img_2665_12_month.PNG,2
Data/Stocks\eqco.us.txt,2015-11-25,1,0.021296382404910164,0.0199684220302776,0.10416247737784023,0.007623577504038221,0.009974534119386544,0.008661439375270003,Charts/img_2666_1_month.PNG,Charts/img_2666_6_month.PNG,Charts/img_2666_12_month.PNG,2
Data/Stocks\mgic.us.txt,2016-05-23,1,0.010504005236418035,0.2480991703720814,0.06093330715360956,0.016280610861281297,0.0178759860110184,0.017339292007819494,Charts/img_2667_1_month.PNG,Charts/img_2667_6_month.PNG,Charts/img_2667_12_month.PNG,2
Data/ETFs\xly.us.txt,2008-01-31,0,-0.04377389127566733,-0.14019345419150742,-0.20754135127558182,0.017651444326917776,0.014354062067429788,0.011858268983830312,Charts/img_2668_1_month.PNG,Charts/img_2668_6_month.PNG,Charts/img_2668_12_month.PNG,0
Data/Stocks\bsrr.us.txt,2013-03-18,1,0.03566147690701915,0.1371406742431478,0.36293396517976717,0.01221068989284529,0.02005016657071758,0.019179309308361904,Charts/img_2669_1_month.PNG,Charts/img_2669_6_month.PNG,Charts/img_2669_12_month.PNG,0
Data/Stocks\mvis.us.txt,2015-06-29,1,-0.021671826625386914,0.8160919540229885,0.5490196078431373,0.01794936126665311,0.03956701071985081,0.03405519262964313,Charts/img_2670_1_month.PNG,Charts/img_2670_6_month.PNG,Charts/img_2670_12_month.PNG,1
Data/Stocks\rrd.us.txt,1989-12-19,1,0.057858119759766735,0.08330288637194005,0.41067322179050025,0.012832817265393644,0.011509768097244768,0.011621417959806247,Charts/img_2671_1_month.PNG,Charts/img_2671_6_month.PNG,Charts/img_2671_12_month.PNG,1
Data/Stocks\pgh.us.txt,2011-09-09,1,0.022293991796465074,-0.14313942730522788,0.10354516034127692,0.026546927238528275,0.021985467875005417,0.017893770411184083,Charts/img_2672_1_month.PNG,Charts/img_2672_6_month.PNG,Charts/img_2672_12_month.PNG,0
Data/Stocks\glow.us.txt,2015-05-08,1,0.03658536585365857,-0.32000000000000006,-0.5142857142857142,0.04390370317364726,0.03811201667844749,0.03391028387854545,Charts/img_2673_1_month.PNG,Charts/img_2673_6_month.PNG,Charts/img_2673_12_month.PNG,0
Data/Stocks\esv.us.txt,2015-09-17,1,0.026757896022970185,-0.17442774339326073,-0.6051914493774959,0.040702733699294495,0.03280860802747399,0.03197759022204506,Charts/img_2674_1_month.PNG,Charts/img_2674_6_month.PNG,Charts/img_2674_12_month.PNG,0
Data/ETFs\fmk.us.txt,2014-03-25,0,0.002080856123662489,0.07527910685805428,0.21546306788915204,0.007204902410106261,0.007297607335257245,0.008313597544651384,Charts/img_2676_1_month.PNG,Charts/img_2676_6_month.PNG,Charts/img_2676_12_month.PNG,1
Data/Stocks\amsc.us.txt,2006-10-16,1,-0.013645224171539905,-0.10363153232949518,0.15525114155251152,0.01879749128743284,0.03549286809327362,0.032837265268921535,Charts/img_2677_1_month.PNG,Charts/img_2677_6_month.PNG,Charts/img_2677_12_month.PNG,1
Data/Stocks\cmo.us.txt,2012-07-27,1,0.005344258285434833,0.14209700051403895,0.2149835207874553,0.01052750125833433,0.008537658003334668,0.015969635912154848,Charts/img_2678_1_month.PNG,Charts/img_2678_6_month.PNG,Charts/img_2678_12_month.PNG,2
Data/Stocks\nzf.us.txt,2015-01-14,1,0.026237328562909834,0.04059773689211377,0.1778451310129059,0.002768351342269008,0.003475592978492234,0.004043139312811138,Charts/img_2679_1_month.PNG,Charts/img_2679_6_month.PNG,Charts/img_2679_12_month.PNG,1
Data/Stocks\tsem.us.txt,2009-09-17,1,-0.3007518796992481,4.470588235294118,1.0217391304347823,0.048052667284096566,0.08087237802862139,0.08624813400055631,Charts/img_2680_1_month.PNG,Charts/img_2680_6_month.PNG,Charts/img_2680_12_month.PNG,2
Data/Stocks\tlgt.us.txt,2011-12-19,1,-0.03669724770642202,-0.08695652173913038,-0.32692307692307687,0.010178992746247872,0.028499694863066513,0.029285320234789337,Charts/img_2681_1_month.PNG,Charts/img_2681_6_month.PNG,Charts/img_2681_12_month.PNG,2
Data/Stocks\tkf.us.txt,2008-09-03,1,-0.0782102770054578,-0.12710872745002455,-0.20684919369129895,0.015883527910148888,0.02614274851571051,0.02639826173472559,Charts/img_2683_1_month.PNG,Charts/img_2683_6_month.PNG,Charts/img_2683_12_month.PNG,0
Data/Stocks\fmbh.us.txt,2006-01-31,1,-0.003456328818309262,0.01411664052473971,0.03557734310537275,0.010820661584894227,0.011105013846791098,0.010074986220534838,Charts/img_2686_1_month.PNG,Charts/img_2686_6_month.PNG,Charts/img_2686_12_month.PNG,2
Data/ETFs\pjp.us.txt,2015-09-04,0,-0.09512395294608089,-0.021055598618842875,0.2172046402411243,0.022232582250535864,0.013511463348433452,0.01273587825627969,Charts/img_2687_1_month.PNG,Charts/img_2687_6_month.PNG,Charts/img_2687_12_month.PNG,0
Data/Stocks\amsc.us.txt,2009-04-27,1,0.4526315789473685,1.2540834845735027,-0.05623100303951356,0.047451922258014506,0.07079258956475329,0.07098206353486135,Charts/img_2690_1_month.PNG,Charts/img_2690_6_month.PNG,Charts/img_2690_12_month.PNG,2
Data/Stocks\dlx.us.txt,1990-01-09,1,-0.010913439976080186,0.13161720687590872,0.43630936227951134,0.013354397447412986,0.014897478376810427,0.016054800109861253,Charts/img_2691_1_month.PNG,Charts/img_2691_6_month.PNG,Charts/img_2691_12_month.PNG,0
Data/Stocks\smtx.us.txt,2007-06-14,1,0.47727272727272707,0.7843137254901962,1.0222222222222221,0.051257559227659906,0.03180965777649169,0.03069315490925004,Charts/img_2692_1_month.PNG,Charts/img_2692_6_month.PNG,Charts/img_2692_12_month.PNG,2
Data/ETFs\dtd.us.txt,2008-06-25,0,-0.07396714099126966,-0.14684709409107233,-0.18142596718655057,0.011667484174110431,0.013881703714344234,0.013069498812409479,Charts/img_2693_1_month.PNG,Charts/img_2693_6_month.PNG,Charts/img_2693_12_month.PNG,0
Data/Stocks\cna.us.txt,2015-10-08,1,-0.02784851992723658,-0.14480651731160887,-0.008166019908891542,0.012018964535961156,0.01095965611949665,0.01080954535222515,Charts/img_2694_1_month.PNG,Charts/img_2694_6_month.PNG,Charts/img_2694_12_month.PNG,2
Data/Stocks\bgy.us.txt,2011-01-05,1,-0.02506479213263746,0.053113974535971886,-0.09016814379193239,0.016001080677986026,0.013330343812284432,0.015812676742062753,Charts/img_2695_1_month.PNG,Charts/img_2695_6_month.PNG,Charts/img_2695_12_month.PNG,0
Data/Stocks\dcix.us.txt,2014-09-16,1,-0.10943595847384768,-0.36309467511586124,-0.27556344467753213,0.013920255216851897,0.02175719910679012,0.020728623094694677,Charts/img_2697_1_month.PNG,Charts/img_2697_6_month.PNG,Charts/img_2697_12_month.PNG,0
Data/Stocks\dlr_g.us.txt,2014-09-08,1,0.020094944001474824,0.13671614195470183,0.22329077543801468,0.0042174292944528275,0.005970178414781706,0.006750729086054211,Charts/img_2699_1_month.PNG,Charts/img_2699_6_month.PNG,Charts/img_2699_12_month.PNG,1
Data/Stocks\cvs.us.txt,1995-05-24,1,0.11127160968113703,0.30064748201438873,0.022726951307471488,0.01567407350197682,0.014151484116625706,0.014940715963344214,Charts/img_2703_1_month.PNG,Charts/img_2703_6_month.PNG,Charts/img_2703_12_month.PNG,0
Data/Stocks\gbdc.us.txt,2016-06-16,1,0.025654484613870432,0.09002161634474581,0.10669026548672567,0.006265526570087355,0.008634183100272539,0.009214920857195153,Charts/img_2704_1_month.PNG,Charts/img_2704_6_month.PNG,Charts/img_2704_12_month.PNG,2
Data/Stocks\hi.us.txt,2012-04-19,1,-0.05567020687572366,0.05994350282485872,-0.003240888322176172,0.012073515077574098,0.02023432766464934,0.02060943977690732,Charts/img_2705_1_month.PNG,Charts/img_2705_6_month.PNG,Charts/img_2705_12_month.PNG,0
Data/Stocks\reg.us.txt,2008-05-21,1,-0.015798362054876725,0.0038339013187138615,-0.10262099110882994,0.013425811386818377,0.023479077035807552,0.02077586041244737,Charts/img_2706_1_month.PNG,Charts/img_2706_6_month.PNG,Charts/img_2706_12_month.PNG,0
Data/Stocks\iccc.us.txt,2006-03-02,1,0.16338582677165348,0.22107438016528924,0.26552462526766596,0.04660369442954635,0.03001080735578566,0.028091647216040384,Charts/img_2707_1_month.PNG,Charts/img_2707_6_month.PNG,Charts/img_2707_12_month.PNG,2
Data/Stocks\llit.us.txt,2012-05-29,1,-0.24100719424460426,0.26347305389221565,-0.3644578313253012,0.05995143655777132,0.07016371618257038,0.06924981422928428,Charts/img_2708_1_month.PNG,Charts/img_2708_6_month.PNG,Charts/img_2708_12_month.PNG,0
Data/Stocks\cers.us.txt,2012-03-16,1,0.24921135646687698,0.8857142857142857,0.6032388663967609,0.02760037828502471,0.032812344141271245,0.03146586725980104,Charts/img_2710_1_month.PNG,Charts/img_2710_6_month.PNG,Charts/img_2710_12_month.PNG,0
Data/Stocks\sbgl.us.txt,2015-03-10,1,-0.22023369096066092,-0.09540414878397696,-0.0669040064930273,0.02905733898023621,0.039170241790986826,0.03333262894551916,Charts/img_2715_1_month.PNG,Charts/img_2715_6_month.PNG,Charts/img_2715_12_month.PNG,2
Data/Stocks\nick.us.txt,2011-10-20,1,-0.0068652109989185695,-0.16691468759555594,0.021496238158322356,0.043751668645060464,0.02895458953885845,0.025445405770163087,Charts/img_2718_1_month.PNG,Charts/img_2718_6_month.PNG,Charts/img_2718_12_month.PNG,2
Data/Stocks\nep.us.txt,2015-09-22,1,-0.12523250958508902,-0.40511655523143253,-0.26103129810159054,0.047967645201857596,0.02676503624465955,0.02429915856619747,Charts/img_2719_1_month.PNG,Charts/img_2719_6_month.PNG,Charts/img_2719_12_month.PNG,2
Data/Stocks\ntri.us.txt,2011-12-07,1,0.0784066412878961,-0.057898427326455115,-0.36508472287855265,0.027952097514896683,0.03286481524552775,0.03394371044120082,Charts/img_2722_1_month.PNG,Charts/img_2722_6_month.PNG,Charts/img_2722_12_month.PNG,2
Data/Stocks\tops.us.txt,2015-06-16,1,0.01941747572815533,0.009615384615384581,-0.5023696682464456,0.015508933441021094,0.041120606002490345,0.03689735617251111,Charts/img_2724_1_month.PNG,Charts/img_2724_6_month.PNG,Charts/img_2724_12_month.PNG,2
Data/Stocks\ewbc.us.txt,2011-01-11,1,0.05804671909848569,0.15225311601150526,0.2995242214532874,0.017908641095555677,0.022906880278372947,0.02647797238610966,Charts/img_2725_1_month.PNG,Charts/img_2725_6_month.PNG,Charts/img_2725_12_month.PNG,2
Data/Stocks\pid.us.txt,2007-12-05,1,-0.04488577660429338,0.024441297789817185,0.1262267343485617,0.018586361057125494,0.013363262772715543,0.011394078607091459,Charts/img_2726_1_month.PNG,Charts/img_2726_6_month.PNG,Charts/img_2726_12_month.PNG,0
Data/Stocks\ggn.us.txt,2015-08-10,1,-0.16509504565184863,-0.24745109376505736,-0.461389908130328,0.021442793674891762,0.013268921947911332,0.016581110864319785,Charts/img_2728_1_month.PNG,Charts/img_2728_6_month.PNG,Charts/img_2728_12_month.PNG,0
Data/Stocks\shlx.us.txt,2016-09-02,1,-0.02330665231721263,-0.13341489615660063,-0.19323832541600683,0.009856106540163275,0.016763665171055,0.029688154555292348,Charts/img_2730_1_month.PNG,Charts/img_2730_6_month.PNG,Charts/img_2730_12_month.PNG,2
Data/Stocks\hgh.us.txt,2015-06-03,1,0.004776770602173963,0.07700370907918086,0.12060069633793358,0.007758896551820947,0.005338872958204266,0.004868891672287231,Charts/img_2733_1_month.PNG,Charts/img_2733_6_month.PNG,Charts/img_2733_12_month.PNG,0
Data/Stocks\umpq.us.txt,2012-04-13,1,0.02375296912114022,0.33882531280674955,0.20413933372819426,0.012799005800526,0.022699920841913593,0.02682598297803703,Charts/img_2735_1_month.PNG,Charts/img_2735_6_month.PNG,Charts/img_2735_12_month.PNG,2
Data/Stocks\iid.us.txt,2010-07-12,1,-0.05494623463527226,-0.1626904237274701,-0.11438248214345592,0.020431051297059903,0.02211357891057517,0.02265145873198815,Charts/img_2736_1_month.PNG,Charts/img_2736_6_month.PNG,Charts/img_2736_12_month.PNG,2
Data/Stocks\svvc.us.txt,2012-05-18,1,-0.11549834753870236,0.8741361835437207,0.6126218980417031,0.04322206398257018,0.048951950424905445,0.03938476057220263,Charts/img_2738_1_month.PNG,Charts/img_2738_6_month.PNG,Charts/img_2738_12_month.PNG,0
Data/Stocks\lion.us.txt,2014-06-12,1,0.033018098809717955,-0.15459033893781693,0.15526987600291742,0.01759891580612607,0.018614934471179696,0.01921408888975435,Charts/img_2739_1_month.PNG,Charts/img_2739_6_month.PNG,Charts/img_2739_12_month.PNG,0
Data/Stocks\evg.us.txt,2012-01-26,1,0.014575411913815062,0.03961038961038965,0.05946303649083018,0.005709274049408483,0.008666613899686306,0.00696759707753034,Charts/img_2740_1_month.PNG,Charts/img_2740_6_month.PNG,Charts/img_2740_12_month.PNG,1
Data/ETFs\rwr.us.txt,2009-02-11,0,-0.08244856117741817,-0.546954934109438,-0.5306126271234057,0.059681276946199915,0.06720521866736591,0.04990171741767175,Charts/img_2741_1_month.PNG,Charts/img_2741_6_month.PNG,Charts/img_2741_12_month.PNG,0
Data/Stocks\dkl.us.txt,2015-10-07,1,-0.17990724567849192,-0.16599289476908008,-0.08485398393655286,0.027824881198407266,0.02721489941192752,0.02854903406906816,Charts/img_2744_1_month.PNG,Charts/img_2744_6_month.PNG,Charts/img_2744_12_month.PNG,1
Data/Stocks\gme.us.txt,2011-07-07,1,0.04320777642770346,0.314873805439843,0.4565689467969596,0.01543856395865406,0.015894653265770498,0.01752918418663142,Charts/img_2745_1_month.PNG,Charts/img_2745_6_month.PNG,Charts/img_2745_12_month.PNG,0
Data/Stocks\msl.us.txt,2012-11-16,1,-0.112710502410733,0.09920360110803328,0.1541537902199599,0.02906294381171192,0.03203912807899361,0.030581891716792174,Charts/img_2746_1_month.PNG,Charts/img_2746_6_month.PNG,Charts/img_2746_12_month.PNG,2
Data/Stocks\prcp.us.txt,2008-03-28,1,0.1575796647633081,-0.09724915607268547,0.4285389555037791,0.02502639258953083,0.030802736700584164,0.028020868925856406,Charts/img_2748_1_month.PNG,Charts/img_2748_6_month.PNG,Charts/img_2748_12_month.PNG,0
Data/Stocks\hei.us.txt,2012-05-16,1,-0.026459591601955657,-0.15751111111111105,-0.022523823274617327,0.016975160754054107,0.020490527086739572,0.028213164521692122,Charts/img_2750_1_month.PNG,Charts/img_2750_6_month.PNG,Charts/img_2750_12_month.PNG,1
Data/Stocks\aod.us.txt,2009-09-21,1,0.11087868595267247,0.5293212906603835,-0.1217252396166133,0.013339561199576168,0.019519760109188666,0.0430025786282811,Charts/img_2751_1_month.PNG,Charts/img_2751_6_month.PNG,Charts/img_2751_12_month.PNG,1
Data/ETFs\fyx.us.txt,2012-03-14,0,0.0017684288905435164,0.19341366055588405,0.11061809926736155,0.01221751094572811,0.02088005911368013,0.02035863277726966,Charts/img_2752_1_month.PNG,Charts/img_2752_6_month.PNG,Charts/img_2752_12_month.PNG,0
Data/Stocks\rlgy.us.txt,2014-02-10,1,-0.04858743050819436,0.08437367503651005,0.03956282178664994,0.017628968971417202,0.019042898124859858,0.020127597242862835,Charts/img_2753_1_month.PNG,Charts/img_2753_6_month.PNG,Charts/img_2753_12_month.PNG,1
Data/Stocks\irbt.us.txt,2009-06-12,1,0.08619246861924701,0.41240478781284007,-0.008403361344537785,0.029485518054899667,0.044654761892600085,0.051995152217813694,Charts/img_2756_1_month.PNG,Charts/img_2756_6_month.PNG,Charts/img_2756_12_month.PNG,0
Data/Stocks\kequ.us.txt,2016-09-13,1,0.21832009300523159,0.5382874617737001,0.6079145889272473,0.02295010843316857,0.017874661286667468,0.017070797741775237,Charts/img_2757_1_month.PNG,Charts/img_2757_6_month.PNG,Charts/img_2757_12_month.PNG,0
Data/Stocks\dcix.us.txt,2014-10-14,1,-0.21864456505794339,-0.4774611271888949,-0.4673766311684415,0.02206544588238493,0.02325922825739608,0.020952205660634493,Charts/img_2758_1_month.PNG,Charts/img_2758_6_month.PNG,Charts/img_2758_12_month.PNG,0
Data/Stocks\cbi.us.txt,2014-12-10,1,-0.19560810810810814,-0.4131934936195849,-0.4390093851852822,0.027344480374995754,0.023988439645560373,0.021187545724473567,Charts/img_2759_1_month.PNG,Charts/img_2759_6_month.PNG,Charts/img_2759_12_month.PNG,0
Data/Stocks\vale.us.txt,2012-08-17,1,-0.06824583866837386,-0.25371756742898155,-0.2689003867986135,0.0220561205572388,0.020872753198229684,0.024237994424254613,Charts/img_2760_1_month.PNG,Charts/img_2760_6_month.PNG,Charts/img_2760_12_month.PNG,2
Data/Stocks\wcn.us.txt,2014-08-25,1,0.0084998005461967,0.016925028620935034,0.055223784755666916,0.004353121630457893,0.008278588958405697,0.010177321108008168,Charts/img_2761_1_month.PNG,Charts/img_2761_6_month.PNG,Charts/img_2761_12_month.PNG,2
Data/ETFs\kie.us.txt,2010-01-22,0,0.026058527516907626,0.22712462145896417,0.6755823082962575,0.0113316093677344,0.01853978822114397,0.03338683291833804,Charts/img_2763_1_month.PNG,Charts/img_2763_6_month.PNG,Charts/img_2763_12_month.PNG,2
Data/Stocks\good.us.txt,2013-09-24,1,-0.00031560675398445426,-0.04355703178078052,0.01980038634900194,0.009137819936302114,0.013085258608691596,0.011906579228221116,Charts/img_2765_1_month.PNG,Charts/img_2765_6_month.PNG,Charts/img_2765_12_month.PNG,2
Data/ETFs\soxx.us.txt,2007-10-19,0,0.016768341886962856,0.06694553583525265,0.12666762044422186,0.010764427566521437,0.013024876622665976,0.012281219324540432,Charts/img_2766_1_month.PNG,Charts/img_2766_6_month.PNG,Charts/img_2766_12_month.PNG,0
Data/Stocks\gwgh.us.txt,2016-06-06,1,0.19732049144903385,0.19170421958213857,-0.1798959698904724,0.04738794901482986,0.05064514464834791,0.047335208095729,Charts/img_2767_1_month.PNG,Charts/img_2767_6_month.PNG,Charts/img_2767_12_month.PNG,0
Data/Stocks\pico.us.txt,2010-07-19,1,-0.017681728880157177,-0.06716417910447747,0.07334525939177095,0.023521072997445946,0.020521543888418422,0.018815488617512855,Charts/img_2768_1_month.PNG,Charts/img_2768_6_month.PNG,Charts/img_2768_12_month.PNG,0
Data/Stocks\hhs.us.txt,2014-01-14,1,-0.03343971139170254,-0.2556101731139132,0.1725956682751657,0.02229113614046729,0.02109850480075372,0.02759492705444705,Charts/img_2770_1_month.PNG,Charts/img_2770_6_month.PNG,Charts/img_2770_12_month.PNG,2
Data/ETFs\rpg.us.txt,2013-02-21,0,0.011539984164687267,0.09901288199746228,0.11710313470030154,0.0077797741290951804,0.0077313443610211455,0.008940181767071986,Charts/img_2772_1_month.PNG,Charts/img_2772_6_month.PNG,Charts/img_2772_12_month.PNG,2
Data/Stocks\onvi.us.txt,2006-03-09,1,0.04459691252144071,0.171153846153846,0.1622137404580153,0.05008046478486302,0.0331043125005433,0.028261702818972747,Charts/img_2773_1_month.PNG,Charts/img_2773_6_month.PNG,Charts/img_2773_12_month.PNG,0
Data/Stocks\astc.us.txt,2009-12-16,1,0.10857142857142854,0.5156249999999998,4.542857142857143,0.053794464395350204,0.15834763228827886,0.13700211486253108,Charts/img_2774_1_month.PNG,Charts/img_2774_6_month.PNG,Charts/img_2774_12_month.PNG,2
Data/Stocks\zayo.us.txt,2015-10-22,1,-0.060068001511144664,-0.08529411764705885,0.11369740376007154,0.0165013711325552,0.019836020889703977,0.02046725445032771,Charts/img_2775_1_month.PNG,Charts/img_2775_6_month.PNG,Charts/img_2775_12_month.PNG,0
Data/Stocks\tnp.us.txt,2012-11-07,1,-0.06183820415078356,-0.15425735013363884,-0.18223081266559527,0.024449006754715945,0.029460367397327925,0.029365447800746416,Charts/img_2776_1_month.PNG,Charts/img_2776_6_month.PNG,Charts/img_2776_12_month.PNG,0
Data/Stocks\obe.us.txt,2014-11-28,1,-0.05406372221692268,-0.5133606517151691,-0.44748572224543814,0.04266405345473278,0.03010844474967287,0.025451627281682387,Charts/img_2777_1_month.PNG,Charts/img_2777_6_month.PNG,Charts/img_2777_12_month.PNG,0
Data/ETFs\mzz.us.txt,2015-01-15,0,-0.06047422231890365,-0.06373292867981806,-0.17639206712433253,0.02023765802377509,0.016875022687313623,0.016644972825952852,Charts/img_2779_1_month.PNG,Charts/img_2779_6_month.PNG,Charts/img_2779_12_month.PNG,0
Data/Stocks\bios.us.txt,2016-08-02,1,-0.019011406844106404,0.6125,0.0038910505836575737,0.023663558354835978,0.04773691931994816,0.06017667159811533,Charts/img_2780_1_month.PNG,Charts/img_2780_6_month.PNG,Charts/img_2780_12_month.PNG,2
Data/ETFs\flm.us.txt,2011-05-20,0,-0.032937315088757524,0.10317460317460303,0.3714107775009834,0.010950832438433188,0.012245363650248763,0.014628656393694059,Charts/img_2781_1_month.PNG,Charts/img_2781_6_month.PNG,Charts/img_2781_12_month.PNG,0
Data/Stocks\xplr.us.txt,2014-07-29,1,-0.04006677796327218,-0.04166666666666663,0.2921348314606742,0.016158377933921365,0.024961016396272195,0.02889413112192632,Charts/img_2782_1_month.PNG,Charts/img_2782_6_month.PNG,Charts/img_2782_12_month.PNG,0
Data/ETFs\rwl.us.txt,2009-10-05,0,-0.0005376665272716075,0.2748609311895147,-0.057252338555167315,0.010857857613432808,0.015478996781969102,0.026679203832267174,Charts/img_2784_1_month.PNG,Charts/img_2784_6_month.PNG,Charts/img_2784_12_month.PNG,2
Data/Stocks\cog.us.txt,2009-06-05,1,0.04760371576097988,0.6088158810387136,-0.4613012018641157,0.045531954466832655,0.045693262435288505,0.0564187243614358,Charts/img_2785_1_month.PNG,Charts/img_2785_6_month.PNG,Charts/img_2785_12_month.PNG,0
Data/ETFs\vcit.us.txt,2016-06-22,0,0.014251981784449308,0.05984767419903059,0.07169316547220483,0.0022464121666276125,0.002289202437858989,0.002586598614478755,Charts/img_2786_1_month.PNG,Charts/img_2786_6_month.PNG,Charts/img_2786_12_month.PNG,2
Data/Stocks\bkj.us.txt,2012-10-08,1,0.04910560203753733,0.09258914959283082,0.07901437070041872,0.04834268457352244,0.028154174252146065,0.03085046742745674,Charts/img_2787_1_month.PNG,Charts/img_2787_6_month.PNG,Charts/img_2787_12_month.PNG,2
Data/ETFs\uso.us.txt,2009-11-23,0,-0.0364214128574919,0.13996529786003475,-0.03853658536585358,0.02123373710744951,0.02353491592377686,0.03384708876709479,Charts/img_2791_1_month.PNG,Charts/img_2791_6_month.PNG,Charts/img_2791_12_month.PNG,0
Data/ETFs\iyc.us.txt,2015-07-15,0,0.04012921751615206,0.1108640650157171,0.20360525004153507,0.00922192644092761,0.007832591726610933,0.008020315579717342,Charts/img_2795_1_month.PNG,Charts/img_2795_6_month.PNG,Charts/img_2795_12_month.PNG,1
Data/Stocks\mhld.us.txt,2010-11-16,1,0.0038808510638297378,0.15245427544161316,0.02522293879395776,0.009114790945906715,0.014855314596857834,0.01616076071382495,Charts/img_2796_1_month.PNG,Charts/img_2796_6_month.PNG,Charts/img_2796_12_month.PNG,2
Data/ETFs\wdiv.us.txt,2016-10-26,0,-0.020707676631551264,0.01347053320860625,0.05071326550404698,0.006649219073763122,0.010793525720804928,0.01126507408537087,Charts/img_2797_1_month.PNG,Charts/img_2797_6_month.PNG,Charts/img_2797_12_month.PNG,0
Data/Stocks\regn.us.txt,2015-12-09,1,-0.003921077132421291,0.13008592496292848,0.28580673492500064,0.019182283703454556,0.02389692474459358,0.02147127412419416,Charts/img_2800_1_month.PNG,Charts/img_2800_6_month.PNG,Charts/img_2800_12_month.PNG,0
Data/Stocks\feye.us.txt,2016-08-26,1,-0.09520921770770152,-0.09356014580801952,-0.6183167050396521,0.04222739569061454,0.034579181221117784,0.03842479954652895,Charts/img_2801_1_month.PNG,Charts/img_2801_6_month.PNG,Charts/img_2801_12_month.PNG,1
Data/Stocks\jqc.us.txt,2014-02-27,1,0.004662099160822164,0.0077397492375463894,-0.006959007306289844,0.0035261351215256534,0.005363828445577412,0.007650973149739378,Charts/img_2804_1_month.PNG,Charts/img_2804_6_month.PNG,Charts/img_2804_12_month.PNG,1
Data/Stocks\shlx.us.txt,2016-06-29,1,-0.0387851945586839,-0.21484314434854512,-0.2781354683899171,0.013918343600303968,0.026938681548001525,0.03132756892406095,Charts/img_2805_1_month.PNG,Charts/img_2805_6_month.PNG,Charts/img_2805_12_month.PNG,0
Data/ETFs\dgrw.us.txt,2015-08-07,0,0.00425865358408295,0.010975066021881474,0.11313772138514411,0.007266149687150264,0.007087588853375289,0.007574905872753213,Charts/img_2806_1_month.PNG,Charts/img_2806_6_month.PNG,Charts/img_2806_12_month.PNG,0
Data/Stocks\bksc.us.txt,2016-08-03,1,0.055580061755624355,0.10941121928604547,0.18574361152403207,0.017044572376934474,0.014233029252826032,0.01790161082788247,Charts/img_2808_1_month.PNG,Charts/img_2808_6_month.PNG,Charts/img_2808_12_month.PNG,0
Data/Stocks\iac.us.txt,2013-12-13,1,0.017577807114310007,0.19823253833049392,0.3195675624970684,0.01330012269519556,0.0147304720757009,0.01457441027395339,Charts/img_2809_1_month.PNG,Charts/img_2809_6_month.PNG,Charts/img_2809_12_month.PNG,2
Data/Stocks\cswc.us.txt,2015-05-20,1,0.07691831683168315,0.39424771671206527,0.47258419360297843,0.013045553213965633,0.013225582550326036,0.013823317203672712,Charts/img_2811_1_month.PNG,Charts/img_2811_6_month.PNG,Charts/img_2811_12_month.PNG,0
Data/ETFs\tdiv.us.txt,2014-04-02,0,0.05526291889928259,0.13582600195503414,0.2317273546403773,0.0072464708610067334,0.007185926270979943,0.007388264777977576,Charts/img_2812_1_month.PNG,Charts/img_2812_6_month.PNG,Charts/img_2812_12_month.PNG,0
Data/Stocks\feim.us.txt,2011-04-21,1,-0.07943925233644855,0.7276761440373247,0.8344694006779156,0.03246531169365505,0.029284147278643233,0.025881002055880436,Charts/img_2813_1_month.PNG,Charts/img_2813_6_month.PNG,Charts/img_2813_12_month.PNG,0
Data/ETFs\mlpx.us.txt,2015-06-22,0,-0.06309129612109732,-0.020946613939693548,-0.057854679510048745,0.005621600671032364,0.010519304484971691,0.012697192513746893,Charts/img_2814_1_month.PNG,Charts/img_2814_6_month.PNG,Charts/img_2814_12_month.PNG,0
Data/Stocks\vmc.us.txt,2002-04-08,1,0.004023874991616827,0.04124356656002215,0.053652700229906536,0.013570376691943838,0.014175396287756225,0.01731719156219914,Charts/img_2815_1_month.PNG,Charts/img_2815_6_month.PNG,Charts/img_2815_12_month.PNG,0
Data/Stocks\ensv.us.txt,2010-09-21,1,0.0,0.6875,0.588235294117647,0.051819542074647555,0.06496015103909482,0.05775881820601205,Charts/img_2816_1_month.PNG,Charts/img_2816_6_month.PNG,Charts/img_2816_12_month.PNG,1
Data/Stocks\ir.us.txt,1992-08-07,1,0.11571378326624715,0.006291524945808424,0.15943794671864842,0.023774658404534608,0.021451388567517802,0.020438816110546952,Charts/img_2817_1_month.PNG,Charts/img_2817_6_month.PNG,Charts/img_2817_12_month.PNG,0
Data/Stocks\tgna.us.txt,2002-12-20,1,-0.05654264743102999,-0.020624786526890926,0.0697354072203411,0.016840395548591503,0.02093910647110939,0.017949856386307427,Charts/img_2818_1_month.PNG,Charts/img_2818_6_month.PNG,Charts/img_2818_12_month.PNG,1
